year,category_slug,subcategory,subcategory_hub,work_name,agency,entry_url,source_url
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,WHAT'S FOR DINNER TAKEOVER,"STOUFFER'S, VML",https://www.lovethework.com/work/entries/whats-for-dinner-takeover-764521,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,A04 - Branded Content/Podcasts,Media/Entertainment,MEGASCREEN,"CINEMEX, MADE",https://www.lovethework.com/work/entries/megascreen-764824,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,B01 - Use of Music,Use of Music,BANGKOK CITY OF HELL,"NETFLIX, VML",https://www.lovethework.com/work/entries/bangkok-city-of-hell-741898,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,2X,"BANCO GUAYAQUIL, BANCO GUAYAQUIL",https://www.lovethework.com/work/entries/2x-741914,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,SPRITE HOT SEATS,"SPRITE, OGILVY UK",https://www.lovethework.com/work/entries/sprite-hot-seats-741922,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,BIRTHDAY,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/birthday-741937,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,EXPORT ULTRA COLD CALL BACK SERVICE,"EXPORT ULTRA, SPECIAL",https://www.lovethework.com/work/entries/export-ultra-cold-call-back-service-742008,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,ACCEPTANCE,"LYNX, MASSIVEMUSIC",https://www.lovethework.com/work/entries/acceptance-742014,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,WALLA VISA?,"VISA, SAATCHI AND SAATCHI ME",https://www.lovethework.com/work/entries/walla-visa-742015,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,CAT,"OHRA, JOE PUBLIC",https://www.lovethework.com/work/entries/cat-742097,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,2020-FINE,"SAVANNA, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/2020-fine-742115,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,LAWN DART VODKA,"OLD FOURTH DISTILLERY, MURDER HORNET",https://www.lovethework.com/work/entries/lawn-dart-vodka-742125,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C06 - Breakthrough on a Budget,Breakthrough on a Budget,"SKY SPORTS MIAMI OPEN 25 - FEEL THE BEAT, FEEL THE HEAT","SKY, SKY",https://www.lovethework.com/work/entries/sky-sports-miami-open-25-feel-the-beat-feel-the-heat-742130,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C05 - Use of Humour,Use of Humour,MUKOSA BELL,"DSTV, X3M MARKETING IDEAS",https://www.lovethework.com/work/entries/mukosa-bell-742131,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,NYXTAPE: MAKE-UP INSPIRED MUSIC,"NYX, TIKTOK",https://www.lovethework.com/work/entries/nyxtape-make-up-inspired-music-742136,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,RUSSEL FROM NEXT DOOR,"CITY OF CAPE TOWN, OGILVY SOUTH AFRICA",https://www.lovethework.com/work/entries/russel-from-next-door-742301,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,A03 - Voice Activation,Voice Activation,WENDY'S DRIVE-THRU TRANSLATOR,"WENDY'S, VML",https://www.lovethework.com/work/entries/wendys-drive-thru-translator-763385,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,2. HIGH ENERGY BOYFRIEND,"FUSION ENERGY DRINK, DAVID",https://www.lovethework.com/work/entries/2-high-energy-boyfriend-762623,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,B03 - Script,Script,DELIEVEREASY KILLER BEES,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delievereasy-killer-bees-759332,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,SWEETER THAN THE SWEETEST,"AXE/LYNX, LOLA MULLENLOWE",https://www.lovethework.com/work/entries/sweeter-than-the-sweetest-759890,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=18
2025,audio-radio,C02 - Challenger Brand,Market Disruption,MUY CALIENTE,"WORLD WILDLIFE FUND (WWF), ALMAPBBDO",https://www.lovethework.com/work/entries/muy-caliente-764372,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B02 - Sound Design,Sound Design,LAP OF LEGENDS,"AB INBEV - MICHELOB ULTRA, FCB NEW YORK",https://www.lovethework.com/work/entries/lap-of-legends-764409,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,LOVELESS STORY,"UOL, ARTPLAN",https://www.lovethework.com/work/entries/loveless-story-764784,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,DANCING WASHERS,"WHIRLPOOL, VML",https://www.lovethework.com/work/entries/dancing-washers-764804,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B03 - Script,Script,TOUCHING COLORS,"CORAL, VML",https://www.lovethework.com/work/entries/touching-colors-760624,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,SNEAKY SNIFFLER,"LESIKA HUNDEHILFE VARAZDIN E.V., SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/sneaky-sniffler-742246,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,BEARD,"TECHEM, SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/beard-741766,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A03 - Voice Activation,Voice Activation,VOICES THAT MARCH,"THE MADRES CORAJE FOUNDATION, PAPER",https://www.lovethework.com/work/entries/voices-that-march-741807,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A05 - Content Placement,Content Placement,THE 26TH MINUTE,"DUBLIN SAMARITANS, DROGA5, PART OF ACCENTURE SONG",https://www.lovethework.com/work/entries/the-26th-minute-741821,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B03 - Script,Script,CFK,"KFC, HAVAS PARIS",https://www.lovethework.com/work/entries/cfk-741851,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,J COOLIDGE'S THE DESPERATION MONOLOGUE,"EMIRATES NBD, PUBLICIS MIDDLE EAST",https://www.lovethework.com/work/entries/j-coolidges-the-desperation-monologue-741854,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,LONGER THAN THE COMMERCIAL BREAK,"WILHELM, TBWA\HELSINKI",https://www.lovethework.com/work/entries/longer-than-the-commercial-break-741855,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,LULLABEAT,"BABYSEC, VML",https://www.lovethework.com/work/entries/lullabeat-741920,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,PERMISSION,"LYNX, MASSIVEMUSIC",https://www.lovethework.com/work/entries/permission-742005,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,C07 - Corporate Purpose & Social Responsibility,Corporate Purpose & Social Responsibility,FREE THE VOICES,"MONOCEROS, LLYC",https://www.lovethework.com/work/entries/free-the-voices-742038,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,EQUAL COMMUNICATION – MANSPLAINING,"TERRE DES FEMMES, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/equal-communication-mansplaining-742051,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",SIBLING,"BEACHES & SANDALS RESORTS, LEO ",https://www.lovethework.com/work/entries/sibling-742076,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,Marketing,"TWIX, adam&eveDDB",https://www.lovethework.com/work/entries/marketing-742084,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,C05 - Use of Humour,Use of Humour,KISS FROM A LIME,"BAJA BLAST | PEPSICO, MTN DEW",https://www.lovethework.com/work/entries/kiss-from-a-lime-742116,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,FREE THE VOICES,"MONOCEROS, LLYC",https://www.lovethework.com/work/entries/free-the-voices-742118,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D01 - Consumer Goods,Healthcare,GET LOW #2,"COLOGUARD, THE ESCAPE POD",https://www.lovethework.com/work/entries/get-low-2-763384,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,B03 - Script,Script,GET TOGETHER,"NEDBANK, JOE PUBLIC",https://www.lovethework.com/work/entries/get-together-763454,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,D01 - Consumer Goods,Healthcare,HEALTHCARE JUST GOT LESS PAINFUL,"AMAZON ONE MEDICAL; AMAZON PHARMACY, AMAZON XCM",https://www.lovethework.com/work/entries/healthcare-just-got-less-painful-763858,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,SOIL SAMPLES,"BOWEL RESEARCH UK, 21GRAMS",https://www.lovethework.com/work/entries/soil-samples-765106,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=19
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,THE SOUND OF PRIDE,"CIG ARCIGAY MILANO, CIG ARCIGAY MILANO",https://www.lovethework.com/work/entries/the-sound-of-pride-763376,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=20
2025,audio-radio,B01 - Use of Music,Use of Music,REBORN SONGS,"LIFELINK, VML",https://www.lovethework.com/work/entries/reborn-songs-763420,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=20
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,LOOKING FOR SCHNITZEL,"UBER EATS, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/looking-for-schnitzel-759160,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=20
2025,audio-radio,C05 - Use of Humour,Use of Humour,WEIRD WELLNESS?,"NO UGLY, DROGA5 AOTEAROA",https://www.lovethework.com/work/entries/weird-wellness-759212,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=20
